date,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_direction_10m_dominant,city
2024-03-27,7.9085,3.1,17.935081,244.79889,reutlingen
2024-03-28,6.762666,0.6,31.765793,218.89197,reutlingen
2024-03-29,11.487667,1.7,25.562534,162.7247,reutlingen
2024-03-30,14.743915,0.3,26.302181,167.17677,reutlingen
2024-03-31,11.9314165,0.2,18.089775,89.27017,reutlingen
2024-04-01,8.906418,6.9,30.77105,237.62476,reutlingen
2024-04-02,8.841834,0.4,29.68636,239.07375,reutlingen
2024-04-03,9.352251,3.8,24.798225,221.32059,reutlingen
2024-04-04,12.302251,4.2,26.121714,229.319,reutlingen
2024-04-05,15.964751,0.1,22.392464,212.50752,reutlingen
2024-04-06,17.320997,0.0,16.055355,205.40158,reutlingen
2024-04-07,18.535582,0.0,13.493999,211.16208,reutlingen
2024-04-08,18.954332,0.0,10.105681,174.96327,reutlingen
2024-04-09,10.804333,2.1999998,23.749088,242.60469,reutlingen
2024-04-10,8.504333,0.1,12.031756,264.0755,reutlingen
2024-04-11,9.666835,0.0,8.373386,136.33215,reutlingen
2024-04-12,12.393916,0.0,8.942214,237.04251,reutlingen
2024-04-13,15.564751,0.0,9.178235,233.31305,reutlingen
2024-04-14,18.123081,0.1,14.764389,238.86693,reutlingen
2024-04-15,12.502252,10.199999,29.250967,246.31439,reutlingen
2024-04-16,6.6980834,2.1000001,34.417206,248.5285,reutlingen
2024-04-17,4.962667,10.300002,17.418196,257.70706,reutlingen
2024-04-18,4.375167,1.2000002,11.966954,300.17343,reutlingen
2024-04-19,4.6064167,11.900001,32.056175,239.11542,reutlingen
2024-04-20,4.8959994,4.3,13.830749,293.57806,reutlingen
2024-04-21,3.4772494,7.2,14.021525,305.29343,reutlingen
2024-04-22,3.4209998,0.5,18.0,38.19099,reutlingen
2024-04-23,3.3335001,0.2,16.595179,27.152313,reutlingen
2024-04-24,3.7001665,1.2,20.393293,239.847,reutlingen
2024-04-25,5.0189166,0.6,18.837322,241.01738,reutlingen
2024-04-26,7.7793326,0.8,17.84816,212.1545,reutlingen
2024-04-27,11.260582,0.0,14.512064,154.84264,reutlingen
2024-04-28,12.762668,0.0,19.134262,238.55136,reutlingen
2024-04-29,14.343915,0.0,11.681987,52.379345,reutlingen
2024-04-30,15.966832,0.0,10.495713,130.815,reutlingen
2024-05-01,17.802246,0.0,13.556282,110.90808,reutlingen
2024-05-02,13.373084,12.499999,21.794127,236.23216,reutlingen
2024-05-03,10.918918,0.1,20.60823,243.64963,reutlingen
2024-05-04,13.154334,0.0,13.392774,176.7701,reutlingen
2024-05-05,15.045999,2.8999999,22.657131,230.0957,reutlingen
2024-05-06,13.218918,5.7999997,19.319628,233.99611,reutlingen
2024-05-07,12.210584,1.9000001,13.570615,342.0505,reutlingen
2024-05-08,10.964749,0.90000004,13.854155,20.866327,reutlingen
2024-05-09,12.535583,0.0,13.513193,52.10499,reutlingen
2024-05-10,13.908501,0.0,14.48972,54.91266,reutlingen
2024-05-11,15.085583,0.0,11.212135,78.41375,reutlingen
2024-05-12,16.679335,0.0,9.028754,129.47241,reutlingen
2024-05-13,16.654333,0.3,7.8625183,192.52876,reutlingen
2024-05-14,17.1335,0.0,10.446206,90.17256,reutlingen
2024-05-15,14.408501,6.399999,12.599998,7.3522935,reutlingen
2024-05-16,14.6189165,6.7,12.864649,306.94092,reutlingen
2024-05-17,11.1918335,30.900002,31.667723,230.8188,reutlingen
2024-05-18,15.204333,0.6,17.339897,234.75603,reutlingen
2024-05-19,14.350163,0.70000005,16.09969,236.8246,reutlingen
2024-05-20,15.5460005,1.4,9.47012,42.709366,reutlingen
2024-05-21,13.885585,12.7,17.25373,232.45248,reutlingen
2024-05-22,14.560582,1.2,18.58451,240.81836,reutlingen
2024-05-23,12.968918,14.799999,12.57426,239.94763,reutlingen
2024-05-24,13.891833,5.9999995,15.876775,232.03238,reutlingen
2024-05-25,13.835583,0.2,10.009036,225.39238,reutlingen
2024-05-26,16.021,0.3,17.015474,220.76352,reutlingen
2024-05-27,16.171,10.200001,15.30741,227.60262,reutlingen
2024-05-28,14.2647505,1.3000001,12.181625,247.49641,reutlingen
2024-05-29,14.86475,5.7,18.532133,234.98732,reutlingen
2024-05-30,15.31475,7.099999,21.252197,243.55643,reutlingen
2024-05-31,11.881415,30.400002,14.480773,282.87756,reutlingen
2024-06-01,13.0355835,16.4,15.03835,250.84908,reutlingen
2024-06-02,15.054333,21.000002,14.799459,326.91125,reutlingen
2024-06-03,14.327249,1.9000002,14.417988,358.58078,reutlingen
2024-06-04,16.231417,0.0,8.942214,241.50444,reutlingen
2024-06-05,17.081415,0.90000004,18.671474,241.83922,reutlingen
2024-06-06,17.700169,0.3,14.84318,246.14948,reutlingen
2024-06-07,18.533499,0.3,12.758432,260.1234,reutlingen
2024-06-08,17.8585,9.6,15.496736,240.55637,reutlingen
2024-06-09,17.606415,0.8,10.086427,348.5507,reutlingen
2024-06-10,16.0835,0.5,20.082708,263.04138,reutlingen
2024-06-11,12.5460005,0.0,10.739832,328.32056,reutlingen
2024-06-12,12.779331,0.2,14.24163,332.86774,reutlingen
2024-06-13,13.887668,0.1,9.021574,249.71213,reutlingen
2024-06-14,16.08975,1.5000001,23.269482,213.61089,reutlingen
2024-06-15,15.935582,12.000001,23.73271,240.28635,reutlingen
2024-06-16,16.879332,0.1,18.584509,224.11325,reutlingen
2024-06-17,18.060581,1.1,17.414474,220.35762,reutlingen
2024-06-18,20.768915,0.2,14.512064,223.77596,reutlingen
2024-06-19,20.525167,4.2,12.758432,344.93143,reutlingen
2024-06-20,20.656414,0.8000001,10.966713,41.308563,reutlingen
2024-06-21,19.24808,4.1000004,16.92383,221.59903,reutlingen
2024-06-22,15.958496,8.1,19.694992,239.63179,reutlingen
2024-06-23,16.593916,0.90000004,11.298495,44.299667,reutlingen
2024-06-24,19.52517,0.2,18.514643,52.510822,reutlingen
2024-06-25,20.731417,0.0,17.610588,42.248096,reutlingen
2024-06-26,19.929333,8.599999,12.819235,225.93913,reutlingen
2024-06-27,21.739748,4.9,14.973577,228.7431,reutlingen
2024-06-28,21.998085,1.7000002,16.516901,241.00253,reutlingen
2024-06-29,24.231413,0.4,9.605998,85.741264,reutlingen
2024-06-30,19.558498,2.4999995,30.421598,241.50319,reutlingen
2024-07-01,16.464746,10.0,15.459054,266.5248,reutlingen
2024-07-02,15.185584,2.8999999,17.654688,251.68178,reutlingen
2024-07-03,13.987666,11.0,16.1198,244.88765,reutlingen
2024-07-04,16.13558,2.1,24.94413,237.64494,reutlingen
2024-07-05,18.162666,0.0,15.315873,235.92883,reutlingen
2024-07-06,18.673084,4.1,19.914215,232.66039,reutlingen
2024-07-07,16.327251,1.2,11.770403,198.60013,reutlingen
2024-07-08,18.123085,0.0,12.864649,46.439278,reutlingen
2024-07-09,22.379333,0.0,7.9932966,161.17517,reutlingen
2024-07-10,21.802252,1.9000001,17.076298,219.08076,reutlingen
2024-07-11,21.416832,1.8000002,6.924738,252.27661,reutlingen
2024-07-12,20.448086,10.6,17.87718,226.33508,reutlingen
2024-07-13,17.498083,0.4,8.427383,244.7989,reutlingen
2024-07-14,18.448084,0.1,9.178235,253.2771,reutlingen
2024-07-15,22.125166,6.1,25.277023,220.49065,reutlingen
2024-07-16,20.337664,0.0,20.140705,243.66562,reutlingen
2024-07-17,19.071001,0.1,12.074766,142.81525,reutlingen
2024-07-18,20.637667,0.0,10.495713,66.17809,reutlingen
2024-07-19,21.768915,0.5,16.299694,146.68938,reutlingen
2024-07-20,23.410582,0.0,8.225035,228.6915,reutlingen
2024-07-21,21.96058,4.9,13.202726,249.97589,reutlingen
2024-07-22,20.829332,0.3,13.684735,263.80124,reutlingen
2024-07-23,19.756414,3.9999998,19.134262,246.51971,reutlingen
2024-07-24,17.843916,0.4,8.049845,302.44968,reutlingen
2024-07-25,18.868917,0.0,7.92,37.339622,reutlingen
2024-07-26,21.041832,0.0,9.3876505,229.04459,reutlingen
2024-07-27,21.941833,1.4000001,12.7279215,312.2736,reutlingen
2024-07-28,19.095999,6.799999,12.682018,353.70465,reutlingen
2024-07-29,19.335583,0.0,9.290511,81.70293,reutlingen
2024-07-30,22.566833,0.0,7.5599995,130.19199,reutlingen
2024-07-31,23.864748,0.1,12.849528,148.64296,reutlingen
2024-08-01,21.771002,4.2,17.429354,230.51031,reutlingen
2024-08-02,20.643917,4.7,12.904882,256.24243,reutlingen
2024-08-03,20.189749,0.70000005,9.6932955,239.93925,reutlingen
2024-08-04,19.843916,0.70000005,13.202726,250.01677,reutlingen
2024-08-05,19.506416,0.0,8.557102,98.97256,reutlingen
2024-08-06,21.616835,0.0,8.404285,261.51846,reutlingen
2024-08-07,21.289751,3.6999998,15.496736,234.5011,reutlingen
2024-08-08,19.935581,1.7000002,11.304229,285.49203,reutlingen
2024-08-09,21.179335,0.0,14.799459,243.38083,reutlingen
2024-08-10,23.095999,0.0,13.493999,259.1436,reutlingen
2024-08-11,23.673079,0.0,13.70839,41.664757,reutlingen
2024-08-12,25.054335,0.1,5.692099,184.15958,reutlingen
2024-08-13,24.82725,1.5,13.896187,132.81834,reutlingen
2024-08-14,24.173082,0.1,12.475961,235.94916,reutlingen
2024-08-15,22.664747,0.0,11.119281,72.72552,reutlingen
2024-08-16,23.602247,0.70000005,11.113451,22.557264,reutlingen
2024-08-17,23.698082,0.90000004,7.10031,291.21417,reutlingen
2024-08-18,18.546,25.3,12.475961,292.8508,reutlingen
2024-08-19,17.196001,0.2,11.525623,42.847023,reutlingen
2024-08-20,19.006418,0.0,10.703569,116.56501,reutlingen
2024-08-21,17.839748,1.5,12.413476,265.12354,reutlingen
2024-08-22,17.645998,0.0,8.669949,238.14035,reutlingen
2024-08-23,20.57725,0.0,19.64228,233.24968,reutlingen
2024-08-24,24.566828,0.9,29.940662,199.0498,reutlingen
2024-08-25,18.168917,10.0,17.673029,286.88684,reutlingen
2024-08-26,16.723083,0.0,10.44,55.375774,reutlingen
2024-08-27,19.6085,0.0,14.113653,88.0378,reutlingen
2024-08-28,21.598083,0.0,8.12197,192.94261,reutlingen
2024-08-29,23.393913,0.0,7.754637,163.07242,reutlingen
2024-08-30,23.943916,0.0,9.1641035,79.38035,reutlingen
2024-08-31,23.99183,0.0,14.039999,57.27525,reutlingen
2024-09-01,22.16683,6.6,10.028439,67.80964,reutlingen
2024-09-02,21.43975,0.3,8.089993,209.49287,reutlingen
2024-09-03,21.70225,0.0,12.7279215,180.9392,reutlingen
2024-09-04,20.679333,1.1,11.298495,245.22464,reutlingen
2024-09-05,21.333498,11.5,18.374111,215.86993,reutlingen
2024-09-06,18.739748,6.7,15.580141,198.43497,reutlingen
2024-09-07,20.812664,0.0,9.957108,114.65213,reutlingen
2024-09-08,18.450167,36.0,9.686609,264.87195,reutlingen
2024-09-09,15.862666,1.6000001,25.809765,238.65605,reutlingen
2024-09-10,15.264751,3.3999996,20.523157,245.80835,reutlingen
2024-09-11,12.7855835,9.800001,22.915916,231.83289,reutlingen
2024-09-12,9.843917,1.7,14.973577,245.23767,reutlingen
2024-09-13,8.9626665,9.099999,15.379206,318.36652,reutlingen
2024-09-14,9.927249,0.70000005,16.327497,333.25485,reutlingen
2024-09-15,10.083501,0.1,10.661107,317.48962,reutlingen
2024-09-16,10.764749,9.1,13.397612,301.32217,reutlingen
2024-09-17,13.589749,4.6,18.671474,38.853382,reutlingen
2024-09-18,16.002249,0.1,31.129074,69.94074,reutlingen
2024-09-19,15.85225,0.0,20.288164,57.368168,reutlingen
2024-09-20,14.458499,0.0,10.144082,50.527596,reutlingen
2024-09-21,15.2647505,0.0,7.928177,86.58344,reutlingen
2024-09-22,16.331415,0.1,8.854829,183.30165,reutlingen
2024-09-23,15.483499,4.2,10.44,234.90407,reutlingen
2024-09-24,14.583496,0.1,22.539564,228.43294,reutlingen
2024-09-25,16.006414,1.5,18.218275,212.89244,reutlingen
2024-09-26,16.104334,16.599998,33.397156,209.7769,reutlingen
2024-09-27,13.827249,0.5,30.029806,237.65141,reutlingen
2024-09-28,10.293918,3.9999995,16.767075,278.8857,reutlingen
2024-09-29,9.543918,0.0,14.056144,112.40748,reutlingen
2024-09-30,13.704333,1.8000001,21.392754,223.65303,reutlingen
2024-10-01,14.010585,10.799999,21.493237,230.37056,reutlingen
2024-10-02,11.554334,5.6000004,17.02404,267.90012,reutlingen
2024-10-03,9.006416,1.4000002,16.925743,35.10033,reutlingen
2024-10-04,9.0043335,3.9999998,14.810401,27.243101,reutlingen
2024-10-05,8.835583,1.1000001,10.514218,49.13099,reutlingen
2024-10-06,10.91475,0.0,15.7908325,203.1538,reutlingen
2024-10-07,16.110582,2.7,12.074766,212.74393,reutlingen
2024-10-08,14.318916,7.7999997,11.770403,221.43979,reutlingen
2024-10-09,16.08558,0.3,24.827606,169.85268,reutlingen
2024-10-10,13.977252,0.90000004,37.716763,241.22827,reutlingen
2024-10-11,9.523082,2.4,17.287498,255.30605,reutlingen
2024-10-12,10.916833,0.1,28.277763,208.46307,reutlingen
2024-10-13,11.2647505,0.9,26.569975,244.95955,reutlingen
2024-10-14,13.579333,5.6,17.48596,227.02045,reutlingen
2024-10-15,14.92725,0.0,11.196232,112.221344,reutlingen
2024-10-16,13.368915,0.0,6.489992,109.62854,reutlingen
2024-10-17,15.8272505,0.1,9.585739,74.31407,reutlingen
2024-10-18,14.010585,2.5,10.009036,216.33836,reutlingen
2024-10-19,12.835583,0.1,7.3094187,198.07367,reutlingen
2024-10-20,12.760581,0.0,7.8954163,207.77019,reutlingen
2024-10-21,13.356416,0.0,8.909545,208.26509,reutlingen
2024-10-22,14.800166,1.8000002,16.507088,261.05856,reutlingen
2024-10-23,9.585584,0.4,12.534257,36.691807,reutlingen
2024-10-24,11.41475,0.1,7.731623,156.25055,reutlingen
2024-10-25,11.931418,0.0,6.5520988,156.52258,reutlingen
2024-10-26,10.054334,0.0,6.623413,145.9697,reutlingen
2024-10-27,11.806416,0.0,9.54679,198.5229,reutlingen
2024-10-28,12.718917,0.0,8.604301,204.49043,reutlingen
2024-10-29,12.389749,0.0,9.867218,226.58765,reutlingen
2024-10-30,10.556418,0.0,7.748368,139.39868,reutlingen
2024-10-31,10.146,0.0,8.43699,147.93813,reutlingen
2024-11-01,9.312667,0.0,10.546525,223.3635,reutlingen
2024-11-02,8.4085,0.2,11.638917,57.269035,reutlingen
2024-11-03,7.4480834,0.0,7.8954163,121.260376,reutlingen
2024-11-04,5.9105835,0.0,6.9247384,158.4428,reutlingen
2024-11-05,8.996001,0.0,6.696387,220.9554,reutlingen
2024-11-06,9.116834,0.0,7.458606,19.536776,reutlingen
2024-11-07,7.250166,0.0,8.996398,24.087471,reutlingen
2024-11-08,7.056417,0.0,7.127636,141.18526,reutlingen
2024-11-09,7.337667,0.0,7.3094187,164.74477,reutlingen
2024-11-10,5.95,0.0,4.024922,26.564985,reutlingen
2024-11-11,7.20,0.0,6.297428,210.963684,reutlingen
